Product naam;Prijs;Categorie;Sector*;Merk;Maten;Kleuren;Product foto;Product beschrijving;EAN
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;4XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805091059
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805153436
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805153443
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;3XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805202820
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;4XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805186250
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805091028
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805095811
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;3XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805145066
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;4XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5411805186786
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5414718520159
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5414718520173
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;3XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5414718520197
Sioen Regenjas Dortmund 4820;€ 59,99;Jassen;Bouw, Schoonmaak;Sioen;4XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062405/0062405_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062405/0062405_3_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), 100% waterdicht, Hoog frequent gelaste naden,  Rechtopstaande kraag,  Capuchon in kraag,  Ritssluiting onder beleg met drukknopen, Twee opgezette zakken, Raglan mouwen, Elastische polsband met drukknoopvernauwing, Onderarmventilatie, Ruglengte 85 cm (L).;5414718520210
Sioen RWS Pilotjas 050A Eagle;€ 86,99;Jassen;Bouw, Schoonmaak;Sioen;XL;Fluo Oranje;https://www.roerdink.nl/write/assets/modellen/0068745/0068745_0_Large.jpg;"Signalisatie winterblouson met uitritsbare mouwen (RWS) 80% polyester + 20% katoen; ± 280 g/m²";5414718174918
Sioen RWS Pilotjas 050A Eagle;€ 86,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Fluo Oranje;https://www.roerdink.nl/write/assets/modellen/0068745/0068745_0_Large.jpg;"Signalisatie winterblouson met uitritsbare mouwen (RWS) 80% polyester + 20% katoen; ± 280 g/m²";5414718174932
Sioen RWS Pilotjas 050A Eagle;€ 86,99;Jassen;Bouw, Schoonmaak;Sioen;3XL;Fluo Oranje;https://www.roerdink.nl/write/assets/modellen/0068745/0068745_0_Large.jpg;"Signalisatie winterblouson met uitritsbare mouwen (RWS) 80% polyester + 20% katoen; ± 280 g/m²";5414718174949
Sioen Merapi RWS Parka;€ 111,99;Jassen;Bouw, Schoonmaak;Sioen;XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0070466/0070466_0_Large.jpg;Duurzame signalisatie winter regenparka in Flexothane® kwaliteit heeft niet alleen gebreide windvangers aan de mouwuiteinden, maar ook een uitneembare fleece. De comfortabele jas werd afgewerkt met 2 ingezette zakken en 1 binnenzak. De kap zit opgeborgen in de rechtopstaande kraag.;5411805579557
Sioen Merapi RWS Parka;€ 111,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0070466/0070466_0_Large.jpg;Duurzame signalisatie winter regenparka in Flexothane® kwaliteit heeft niet alleen gebreide windvangers aan de mouwuiteinden, maar ook een uitneembare fleece. De comfortabele jas werd afgewerkt met 2 ingezette zakken en 1 binnenzak. De kap zit opgeborgen in de rechtopstaande kraag.;5411805579564
Sioen Merapi RWS Parka;€ 111,99;Jassen;Bouw, Schoonmaak;Sioen;3XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0070466/0070466_0_Large.jpg;Duurzame signalisatie winter regenparka in Flexothane® kwaliteit heeft niet alleen gebreide windvangers aan de mouwuiteinden, maar ook een uitneembare fleece. De comfortabele jas werd afgewerkt met 2 ingezette zakken en 1 binnenzak. De kap zit opgeborgen in de rechtopstaande kraag.;5411805579571
Sioen Anta RWS Gilet;€ 22,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Fluo Oranje;https://www.roerdink.nl/write/assets/modellen/0070503/0070503_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0070503/0070503_1_Large.jpg;Anta signalisatiegilet met ritssluiting is zeer functioneel met zijn borstzak met pennenzak, 2 opgezette zakken en 1 micazak voor bijvoorbeeld een identificatiebewijs. Aan de zijkanten werd er bovendien een drukknoopsluiting voorzien, zodat de pasvorm gemakkelijk kan worden aangepast.;5415274040198
Sioen Anta RWS Gilet;€ 22,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Fluo Geel;https://www.roerdink.nl/write/assets/modellen/0070503/0070503_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0070503/0070503_1_Large.jpg;Anta signalisatiegilet met ritssluiting is zeer functioneel met zijn borstzak met pennenzak, 2 opgezette zakken en 1 micazak voor bijvoorbeeld een identificatiebewijs. Aan de zijkanten werd er bovendien een drukknoopsluiting voorzien, zodat de pasvorm gemakkelijk kan worden aangepast.;5415274040235
Sioen 8042 Werkschort Bratislava;€ 21,95;Accessoires;Bouw, Schoonmaak;Sioen;One Size;Groen;https://www.roerdink.nl/write/assets/modellen/0005480/0005480_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005480/0005480_1_Large.jpg;90 cm wide / 120 cm long. Duotex: 100% Polyester fabric with 100 % PVC coating/ ± 300 g/m²;5411805035282
Sioen 6218 Regenoverall Herford;€ 79,99;Overall;Bouw, Schoonmaak;Sioen;XL;Blauw;https://www.roerdink.nl/write/assets/modellen/0005479/0005479_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_3_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805578840
Sioen 6218 Regenoverall Herford;€ 79,99;Overall;Bouw, Schoonmaak;Sioen;2XL;Blauw;https://www.roerdink.nl/write/assets/modellen/0005479/0005479_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_3_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805578864
Sioen 6218 Regenoverall Herford;€ 79,99;Overall;Bouw, Schoonmaak;Sioen;XL;Groen;https://www.roerdink.nl/write/assets/modellen/0005479/0005479_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_3_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805578741
Sioen 6218 Regenoverall Herford;€ 79,99;Overall;Bouw, Schoonmaak;Sioen;2XL;Groen;https://www.roerdink.nl/write/assets/modellen/0005479/0005479_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005479/0005479_3_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805578758
Sioen 4145 Regenjas Jakarta;€ 48,99;Jassen;Bouw, Schoonmaak;Sioen;XL;Groen;https://www.roerdink.nl/write/assets/modellen/0005477/0005477_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005477/0005477_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005477/0005477_2_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805577423
Sioen 4145 Regenjas Jakarta;€ 48,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Groen;https://www.roerdink.nl/write/assets/modellen/0005477/0005477_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005477/0005477_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005477/0005477_2_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805577454
Sioen 6360 Regenbroek Bangkok;€ 27,99;Jassen;Bouw, Schoonmaak;Sioen;XL;Groen;https://www.roerdink.nl/write/assets/modellen/0005478/0005478_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005478/0005478_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005478/0005478_2_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805580263
Sioen 6360 Regenbroek Bangkok;€ 27,99;Jassen;Bouw, Schoonmaak;Sioen;2XL;Groen;https://www.roerdink.nl/write/assets/modellen/0005478/0005478_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005478/0005478_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005478/0005478_2_Large.jpg;100% waterproof/ windproof/ supple/ stretchable/ comfortable/ lightweight/ noiseless. Materiaal: Flexotaan Essential: 100% Polyester knitting with PU coating/ ± 170 g/m²;5411805580300
Blaklader Veiligheidschoen 2452 S3 Hoog;€ 139,00;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072015/0072015_0_Large.jpg;"Blaklader

Hoge veiligheidsschoen uit de ELITE-collectie van Blåkläder die doet wat hij belooft. Deze enkelhoge schoen van de hoogste klasse garandeert een zeer hoge duurzaamheid en bovenal de nodige bescherming. Het enkelgedeelte van zachte en anatomische padding zorgt voor grote stabiliteit, terwijl de neus van aluminium, de zachte anti-perforatie tussenzool en de extra TPU-beschermde teen- en hieldelen de veiligheid garanderen. De binnenzool van de veiligheidsschoen is gemaakt van anatomisch zacht PU-materiaal dat een goede vochtabsorptie heeft. Reflecterende gebieden bevinden zich op de hiel en zijkant. Meest geschikt voor buitenwerkzaamheden in de bouw en constructie, transport en onderhoudswerkzaamheden. Damesleest in de maten 35-39.  

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Met olie behandeld leer

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778845
Blaklader Veiligheidschoen 2452 S3 Hoog;€ 139,00;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072015/0072015_0_Large.jpg;"Blaklader

Hoge veiligheidsschoen uit de ELITE-collectie van Blåkläder die doet wat hij belooft. Deze enkelhoge schoen van de hoogste klasse garandeert een zeer hoge duurzaamheid en bovenal de nodige bescherming. Het enkelgedeelte van zachte en anatomische padding zorgt voor grote stabiliteit, terwijl de neus van aluminium, de zachte anti-perforatie tussenzool en de extra TPU-beschermde teen- en hieldelen de veiligheid garanderen. De binnenzool van de veiligheidsschoen is gemaakt van anatomisch zacht PU-materiaal dat een goede vochtabsorptie heeft. Reflecterende gebieden bevinden zich op de hiel en zijkant. Meest geschikt voor buitenwerkzaamheden in de bouw en constructie, transport en onderhoudswerkzaamheden. Damesleest in de maten 35-39.  

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Met olie behandeld leer

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778852
